user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U00177,64,Male,Master,Employed,Doctor,1542.4,1030.45,68384.41,No,None,0.0,0,0.0,0.0,0.0,339,3.69,North America,2023-08-02
U00178,45,Male,High School,Unemployed,Salesperson,4425.49,2496.84,328802.42,Yes,Business,59704.35,240,1452.94,29.11,0.33,408,6.19,Other,2023-05-13
U00179,38,Female,Bachelor,Student,Student,4779.77,1700.73,22409.77,No,None,0.0,0,0.0,0.0,0.0,681,0.39,Other,2024-01-19
U00180,52,Male,Master,Unemployed,Teacher,2455.26,899.73,224505.02,No,None,0.0,0,0.0,0.0,0.0,749,7.62,Africa,2023-07-12
U00181,61,Male,Bachelor,Unemployed,Salesperson,2803.26,2363.75,249694.64,Yes,Car,325922.64,180,6441.3,22.93,2.3,588,7.42,Africa,2021-12-04
U00182,33,Male,Bachelor,Employed,Student,7282.09,2914.87,575631.38,No,None,0.0,0,0.0,0.0,0.0,490,6.59,Asia,2022-10-31
U00183,21,Female,Bachelor,Employed,Salesperson,5027.82,4136.5,463607.72,No,None,0.0,0,0.0,0.0,0.0,506,7.68,Europe,2024-04-28
U00184,68,Female,Master,Employed,Teacher,4359.16,2477.02,243635.9,No,None,0.0,0,0.0,0.0,0.0,846,4.66,Asia,2021-08-20
U00185,47,Female,Bachelor,Employed,Manager,4663.96,2182.84,481185.38,Yes,Car,413193.49,36,16369.55,24.73,3.51,472,8.6,North America,2022-11-11
U00186,36,Female,High School,Self-employed,Doctor,4381.0,1568.05,131153.94,Yes,Business,142630.4,120,1967.16,11.03,0.45,633,2.49,North America,2024-10-31
U00187,21,Male,Master,Unemployed,Unemployed,3791.1,2944.73,20164.21,No,None,0.0,0,0.0,0.0,0.0,793,0.44,Europe,2024-01-07
U00188,38,Female,High School,Unemployed,Driver,3662.36,2171.87,325301.11,No,None,0.0,0,0.0,0.0,0.0,623,7.4,Asia,2025-07-09
U00189,34,Male,Other,Employed,Student,500.0,280.38,46568.45,No,None,0.0,0,0.0,0.0,0.0,325,7.76,Africa,2025-03-17
U00190,46,Male,PhD,Employed,Accountant,2624.13,1893.52,77168.04,No,None,0.0,0,0.0,0.0,0.0,839,2.45,Africa,2024-11-17
U00191,39,Female,Other,Employed,Manager,6958.16,4201.06,532518.83,Yes,Education,2457.6,180,18.46,4.23,0.0,766,6.38,Africa,2021-12-28
U00192,59,Other,Bachelor,Employed,Manager,5222.29,3038.57,283879.59,No,None,0.0,0,0.0,0.0,0.0,348,4.53,North America,2024-03-02
U00193,25,Male,High School,Employed,Salesperson,1098.58,591.12,7111.4,Yes,Business,44459.29,360,930.11,25.09,0.85,482,0.54,North America,2023-06-24
U00194,56,Female,Master,Student,Engineer,3366.49,1797.45,295939.4,No,None,0.0,0,0.0,0.0,0.0,408,7.33,Africa,2025-05-05
U00195,65,Male,Master,Student,Salesperson,4289.74,3054.1,63493.01,Yes,Car,331669.59,120,3727.34,6.27,0.87,711,1.23,Africa,2024-02-16
U00196,66,Male,High School,Employed,Student,2770.45,1517.11,215973.83,No,None,0.0,0,0.0,0.0,0.0,565,6.5,Europe,2025-07-09
U00197,68,Female,Master,Unemployed,Doctor,6662.96,4117.68,664212.54,No,None,0.0,0,0.0,0.0,0.0,557,8.31,North America,2023-07-29
U00198,58,Male,Bachelor,Employed,Salesperson,5523.61,2064.74,373212.19,Yes,Car,408544.88,180,8988.4,25.83,1.63,737,5.63,Asia,2023-06-10
U00199,35,Male,High School,Employed,Unemployed,3468.46,2702.03,343043.8,No,None,0.0,0,0.0,0.0,0.0,340,8.24,Asia,2025-01-17
U00200,65,Male,Bachelor,Employed,Engineer,6866.84,4226.45,425659.95,Yes,Car,72154.48,300,1421.39,23.57,0.21,447,5.17,Asia,2023-01-29
U00201,46,Female,Bachelor,Employed,Engineer,6444.25,4176.73,436217.64,Yes,Education,71135.93,120,907.68,9.17,0.14,643,5.64,Asia,2021-08-18
U00202,20,Other,Bachelor,Employed,Unemployed,4222.34,3611.72,212810.36,Yes,Home,378350.59,120,5171.17,10.81,1.22,784,4.2,Europe,2023-09-13
U00203,54,Female,Bachelor,Unemployed,Doctor,4028.65,1421.8,295288.07,Yes,Education,193370.44,180,3061.36,17.62,0.76,464,6.11,North America,2024-05-06
U00204,66,Female,High School,Employed,Student,4312.38,2433.32,160063.43,Yes,Car,89408.29,120,1295.7,12.25,0.3,832,3.09,Africa,2023-02-28
U00205,28,Female,Bachelor,Employed,Manager,2956.2,2274.6,261528.68,Yes,Home,285119.3,36,8992.59,8.44,3.04,819,7.37,Africa,2024-02-07
U00206,22,Male,Bachelor,Employed,Salesperson,5129.63,3382.85,221554.55,No,None,0.0,0,0.0,0.0,0.0,545,3.6,Other,2024-07-15
U00207,28,Female,High School,Self-employed,Accountant,3750.76,3332.9,219902.57,No,None,0.0,0,0.0,0.0,0.0,527,4.89,Asia,2022-09-10
U00208,50,Female,Bachelor,Self-employed,Accountant,1654.82,856.14,144656.28,No,None,0.0,0,0.0,0.0,0.0,381,7.28,Africa,2021-08-17
U00209,68,Female,Bachelor,Unemployed,Driver,3605.32,2928.88,192419.53,No,None,0.0,0,0.0,0.0,0.0,446,4.45,Asia,2022-08-23
U00210,22,Female,Master,Student,Teacher,3697.45,2167.1,306523.7,No,None,0.0,0,0.0,0.0,0.0,619,6.91,Other,2023-09-03
U00211,33,Female,Bachelor,Self-employed,Accountant,3752.54,2550.77,35276.54,Yes,Business,384692.47,360,7601.15,23.69,2.03,846,0.78,Europe,2021-09-28
U00212,57,Male,Master,Employed,Doctor,3287.06,1789.03,29721.5,Yes,Car,316412.82,24,13622.21,3.16,4.14,382,0.75,Asia,2022-03-22
U00213,55,Male,High School,Employed,Unemployed,784.88,344.9,27143.77,No,None,0.0,0,0.0,0.0,0.0,326,2.88,Other,2021-09-08
U00214,56,Male,Bachelor,Self-employed,Salesperson,2474.55,792.35,66065.08,No,None,0.0,0,0.0,0.0,0.0,580,2.22,North America,2021-09-18
U00215,40,Female,Bachelor,Unemployed,Unemployed,4419.32,1967.3,380139.18,No,None,0.0,0,0.0,0.0,0.0,707,7.17,Africa,2022-09-02
U00216,30,Female,Master,Employed,Teacher,3016.73,1147.25,229245.7,Yes,Business,201820.87,360,850.88,3.0,0.28,453,6.33,Europe,2023-04-15
U00217,49,Female,Master,Employed,Manager,2283.1,824.51,100446.79,Yes,Car,433407.44,60,12543.83,24.3,5.49,440,3.67,Asia,2023-09-24
U00218,66,Male,PhD,Self-employed,Engineer,6251.18,4452.16,374227.57,Yes,Car,422280.1,240,2367.4,3.12,0.38,322,4.99,Other,2021-08-19
U00219,38,Female,High School,Employed,Engineer,4795.4,2212.51,276590.54,No,None,0.0,0,0.0,0.0,0.0,592,4.81,Europe,2022-04-19
U00220,34,Male,Other,Employed,Accountant,4315.5,2527.07,62074.71,No,None,0.0,0,0.0,0.0,0.0,526,1.2,Africa,2025-03-07
U00221,58,Male,Master,Employed,Doctor,3206.68,2226.76,183765.46,No,None,0.0,0,0.0,0.0,0.0,399,4.78,Other,2022-09-16
U00222,40,Female,Bachelor,Employed,Student,4965.05,1864.05,440732.94,No,None,0.0,0,0.0,0.0,0.0,448,7.4,Africa,2025-07-02
U00223,57,Male,Bachelor,Employed,Driver,6004.17,4618.46,395099.13,Yes,Home,8332.0,120,205.02,27.6,0.03,697,5.48,Europe,2024-09-25
U00224,52,Female,Bachelor,Employed,Unemployed,5034.39,2315.85,439567.45,No,None,0.0,0,0.0,0.0,0.0,677,7.28,Africa,2024-03-21
U00225,43,Female,Bachelor,Self-employed,Engineer,4876.95,1830.47,15671.51,No,None,0.0,0,0.0,0.0,0.0,720,0.27,Other,2024-01-11
U00226,42,Female,Bachelor,Employed,Salesperson,4039.23,2778.49,472324.53,No,None,0.0,0,0.0,0.0,0.0,756,9.74,Asia,2024-09-06
U00227,25,Female,Master,Employed,Unemployed,4624.14,3061.07,265610.72,Yes,Business,29864.38,300,708.66,28.45,0.15,733,4.79,Asia,2023-09-07
U00228,32,Female,Master,Employed,Student,4299.86,1653.22,323103.26,No,None,0.0,0,0.0,0.0,0.0,600,6.26,Asia,2023-02-07
U00229,28,Other,Bachelor,Student,Engineer,5277.04,2502.91,300973.9,No,None,0.0,0,0.0,0.0,0.0,788,4.75,Europe,2022-12-20
U00230,43,Male,High School,Self-employed,Manager,3526.46,1342.05,405551.98,No,None,0.0,0,0.0,0.0,0.0,314,9.58,Other,2022-04-11
U00231,38,Other,Master,Student,Teacher,1384.85,796.51,93936.99,No,None,0.0,0,0.0,0.0,0.0,819,5.65,Africa,2024-04-26
U00232,62,Male,Master,Student,Teacher,4383.32,3560.44,131266.77,No,None,0.0,0,0.0,0.0,0.0,571,2.5,Africa,2024-06-01
U00233,52,Female,Bachelor,Student,Accountant,3564.92,3036.0,78856.54,Yes,Home,490607.74,60,14512.38,25.39,4.07,424,1.84,Europe,2025-04-11
U00234,34,Other,Bachelor,Student,Student,1022.0,547.46,104940.56,No,None,0.0,0,0.0,0.0,0.0,794,8.56,North America,2022-04-04
U00235,60,Female,High School,Employed,Unemployed,4612.03,3695.36,435325.81,Yes,Business,115109.71,120,1458.16,9.0,0.32,621,7.87,Asia,2023-08-05
U00236,39,Male,High School,Employed,Doctor,6109.33,2891.74,296076.41,No,None,0.0,0,0.0,0.0,0.0,798,4.04,North America,2023-01-25
U00237,49,Female,Bachelor,Self-employed,Doctor,4495.02,3913.17,313582.32,Yes,Home,496228.7,60,12733.59,18.49,2.83,381,5.81,Africa,2023-12-22
U00238,18,Male,High School,Student,Doctor,4300.81,1361.26,434253.47,No,None,0.0,0,0.0,0.0,0.0,492,8.41,North America,2023-09-21
U00239,39,Female,Bachelor,Student,Salesperson,4983.59,2773.37,199189.14,No,None,0.0,0,0.0,0.0,0.0,408,3.33,Africa,2024-03-31
U00240,24,Female,PhD,Unemployed,Salesperson,7404.11,5611.32,732944.0,No,None,0.0,0,0.0,0.0,0.0,408,8.25,Other,2022-05-30
U00241,25,Male,Bachelor,Unemployed,Accountant,1188.49,983.71,66375.13,Yes,Car,418077.14,60,11482.75,21.73,9.66,835,4.65,Europe,2024-02-02
U00242,21,Male,Master,Employed,Manager,2137.46,1013.19,238976.54,Yes,Education,383007.83,360,6066.75,18.94,2.84,625,9.32,Other,2023-06-29
U00243,27,Male,Bachelor,Employed,Doctor,5358.75,3993.01,546554.64,No,None,0.0,0,0.0,0.0,0.0,605,8.5,Other,2024-03-22
U00244,42,Male,Bachelor,Employed,Unemployed,1702.41,925.18,46635.86,No,None,0.0,0,0.0,0.0,0.0,609,2.28,Other,2024-03-28
U00245,25,Female,High School,Employed,Teacher,4836.8,4214.46,30180.51,Yes,Business,474655.1,360,3003.27,6.51,0.62,401,0.52,North America,2021-12-21
U00246,18,Female,High School,Student,Manager,6803.2,2690.09,153801.68,Yes,Home,460576.27,240,3401.47,6.38,0.5,808,1.88,North America,2025-06-28
U00247,34,Male,High School,Employed,Unemployed,4879.0,3592.09,331646.36,No,None,0.0,0,0.0,0.0,0.0,364,5.66,North America,2025-07-05
U00248,20,Female,Bachelor,Employed,Doctor,5557.87,2949.08,23304.02,No,None,0.0,0,0.0,0.0,0.0,787,0.35,Europe,2022-07-12
U00249,50,Other,Bachelor,Employed,Driver,4612.82,2880.43,240955.26,Yes,Business,431457.6,36,18014.88,28.72,3.91,757,4.35,North America,2024-01-03
U00250,37,Female,Master,Employed,Unemployed,7684.96,5407.31,736570.75,Yes,Business,467713.25,24,25077.7,25.49,3.26,478,7.99,Europe,2025-03-21
U00251,69,Female,High School,Employed,Salesperson,1941.26,1306.03,79368.68,No,None,0.0,0,0.0,0.0,0.0,368,3.41,Asia,2022-12-20
U00252,50,Male,Bachelor,Self-employed,Salesperson,1294.66,444.41,33145.48,Yes,Education,321225.46,180,6316.65,22.8,4.88,514,2.13,Asia,2022-05-21
U00253,46,Male,Bachelor,Employed,Accountant,1343.37,1185.4,19694.42,No,None,0.0,0,0.0,0.0,0.0,381,1.22,Europe,2023-07-08
U00254,37,Male,Bachelor,Employed,Driver,4154.95,1758.37,243418.23,Yes,Business,275253.53,180,6776.47,29.15,1.63,738,4.88,Asia,2023-07-16
U00255,46,Female,High School,Employed,Doctor,7346.9,5062.77,242207.9,Yes,Car,187256.65,360,3450.39,22.08,0.47,625,2.75,North America,2023-09-23
U00256,53,Male,High School,Employed,Driver,6680.92,2428.8,130903.54,No,None,0.0,0,0.0,0.0,0.0,547,1.63,Africa,2024-11-28
U00257,51,Male,High School,Self-employed,Doctor,4139.1,3575.32,113384.28,No,None,0.0,0,0.0,0.0,0.0,345,2.28,Europe,2022-05-16
U00258,49,Female,Other,Employed,Teacher,5445.18,4060.44,218095.27,No,None,0.0,0,0.0,0.0,0.0,640,3.34,North America,2023-11-14
U00259,45,Female,Master,Employed,Driver,7499.17,5119.03,224616.81,No,None,0.0,0,0.0,0.0,0.0,338,2.5,North America,2024-06-21
U00260,40,Male,PhD,Employed,Engineer,6762.91,2898.88,225690.42,Yes,Business,178075.55,24,9306.97,22.78,1.38,613,2.78,North America,2023-09-19
U00261,28,Female,Bachelor,Employed,Teacher,4999.37,4297.59,329245.37,Yes,Home,257291.91,240,4967.25,22.92,0.99,793,5.49,Europe,2024-05-18
U00262,34,Female,Bachelor,Employed,Engineer,4944.0,4049.71,543506.54,No,None,0.0,0,0.0,0.0,0.0,486,9.16,Other,2022-10-25
U00263,19,Female,Bachelor,Self-employed,Manager,7985.03,6881.25,70299.84,No,None,0.0,0,0.0,0.0,0.0,811,0.73,Asia,2022-04-23
U00264,30,Male,Bachelor,Employed,Unemployed,2466.69,781.91,64507.61,Yes,Car,205425.86,24,9866.97,14.04,4.0,337,2.18,Other,2025-01-24
U00265,65,Female,Master,Student,Teacher,4271.44,3037.34,61164.05,Yes,Business,462355.97,300,6993.75,17.94,1.64,576,1.19,Other,2024-11-19
U00266,69,Female,Master,Employed,Student,4329.82,3774.26,173266.47,Yes,Home,136477.88,12,12100.37,11.6,2.79,436,3.33,Asia,2024-02-08
U00267,62,Female,High School,Unemployed,Student,4349.64,3257.94,232176.04,No,None,0.0,0,0.0,0.0,0.0,584,4.45,Other,2022-09-24
U00268,40,Male,Master,Employed,Student,4329.31,2414.74,386115.51,No,None,0.0,0,0.0,0.0,0.0,784,7.43,Africa,2024-11-15
U00269,35,Male,Bachelor,Employed,Driver,2580.84,937.38,71273.83,No,None,0.0,0,0.0,0.0,0.0,839,2.3,Asia,2023-06-03
U00270,31,Male,Bachelor,Employed,Unemployed,1482.99,640.25,170887.46,No,None,0.0,0,0.0,0.0,0.0,808,9.6,North America,2024-02-20
U00271,64,Female,Master,Self-employed,Manager,2263.41,1358.2,113488.78,No,None,0.0,0,0.0,0.0,0.0,392,4.18,Other,2023-09-15
U00272,65,Female,High School,Employed,Manager,5069.26,3625.76,130293.93,Yes,Education,339769.96,12,32904.64,28.69,6.49,492,2.14,North America,2023-10-20
U00273,34,Female,Master,Employed,Salesperson,5452.01,4519.38,480215.24,No,None,0.0,0,0.0,0.0,0.0,392,7.34,North America,2025-05-27
U00274,39,Female,Bachelor,Employed,Accountant,2118.71,1311.37,131052.26,No,None,0.0,0,0.0,0.0,0.0,728,5.15,Asia,2024-12-31
U00275,28,Male,Bachelor,Unemployed,Driver,2205.91,717.34,128243.0,Yes,Business,484064.84,60,12959.8,20.5,5.88,381,4.84,Europe,2023-07-07
U00276,30,Female,Bachelor,Student,Driver,2653.91,1146.67,113698.39,Yes,Car,353610.5,60,8511.06,15.53,3.21,421,3.57,Asia,2024-03-09
U00277,49,Male,Bachelor,Self-employed,Engineer,6892.39,2462.12,93164.54,Yes,Business,383491.01,120,6682.0,17.07,0.97,779,1.13,Europe,2021-11-12
U00278,69,Male,Master,Self-employed,Student,1222.22,852.49,51845.55,Yes,Home,454206.02,240,7485.09,19.35,6.12,789,3.53,Other,2022-08-02
U00279,39,Female,Bachelor,Employed,Unemployed,6738.78,2771.15,488243.7,No,None,0.0,0,0.0,0.0,0.0,599,6.04,Asia,2021-09-02
U00280,32,Female,Bachelor,Employed,Driver,500.0,396.55,39774.94,No,None,0.0,0,0.0,0.0,0.0,683,6.63,North America,2022-06-05
U00281,64,Female,Master,Employed,Salesperson,1973.37,1296.86,64408.12,No,None,0.0,0,0.0,0.0,0.0,506,2.72,Africa,2024-08-26
U00282,49,Female,High School,Employed,Salesperson,5402.37,4044.77,103143.36,Yes,Education,130528.65,180,1756.76,14.21,0.33,816,1.59,Africa,2023-11-07
U00283,63,Female,Bachelor,Unemployed,Manager,5341.48,4795.02,530192.0,No,None,0.0,0,0.0,0.0,0.0,630,8.27,North America,2024-08-05
U00284,55,Male,Other,Employed,Driver,3415.48,3069.07,102087.95,Yes,Education,159734.12,36,4688.33,3.61,1.37,798,2.49,Asia,2025-01-04
U00285,47,Male,Master,Employed,Unemployed,1936.53,735.08,120030.63,Yes,Car,312682.41,120,4828.62,13.86,2.49,638,5.17,North America,2022-03-12
U00286,21,Other,Master,Employed,Accountant,6226.72,2723.1,448983.89,No,None,0.0,0,0.0,0.0,0.0,839,6.01,Other,2025-02-27
U00287,22,Other,Other,Self-employed,Engineer,5403.7,3255.2,615832.9,No,None,0.0,0,0.0,0.0,0.0,454,9.5,Europe,2025-05-01
U00288,40,Female,Master,Employed,Accountant,3876.09,2671.34,131415.88,Yes,Business,405319.03,12,35228.09,7.84,9.09,705,2.83,Europe,2023-03-26
U00289,64,Male,PhD,Employed,Teacher,5046.16,3632.14,508515.73,No,None,0.0,0,0.0,0.0,0.0,521,8.4,Asia,2022-09-30
U00290,45,Female,Bachelor,Employed,Salesperson,6661.73,5331.22,516538.69,Yes,Car,296827.25,300,4751.91,19.04,0.71,307,6.46,Other,2022-05-03
U00291,57,Male,PhD,Self-employed,Student,4663.89,1990.26,483757.44,No,None,0.0,0,0.0,0.0,0.0,454,8.64,Other,2024-11-18
U00292,40,Male,Master,Student,Doctor,5598.36,2405.82,466432.75,No,None,0.0,0,0.0,0.0,0.0,563,6.94,Other,2025-02-03
U00293,47,Male,Bachelor,Employed,Engineer,5459.82,2640.54,364513.98,No,None,0.0,0,0.0,0.0,0.0,370,5.56,Africa,2024-10-06
U00294,51,Male,High School,Student,Doctor,4630.68,2607.42,297057.63,No,None,0.0,0,0.0,0.0,0.0,595,5.35,Africa,2023-08-24
U00295,40,Female,Bachelor,Employed,Manager,3236.95,1661.18,263068.58,Yes,Education,85887.59,60,1699.46,6.97,0.53,465,6.77,Europe,2021-11-14
U00296,48,Male,Bachelor,Unemployed,Salesperson,2839.71,1667.19,266734.12,Yes,Business,312375.24,240,2099.69,5.22,0.74,546,7.83,Europe,2023-01-10
U00297,59,Male,Bachelor,Employed,Accountant,7665.11,5873.23,794333.15,Yes,Car,64051.88,12,6046.19,23.66,0.79,339,8.64,Africa,2024-12-08
U00298,43,Male,Bachelor,Self-employed,Unemployed,5628.3,4519.18,248403.72,No,None,0.0,0,0.0,0.0,0.0,317,3.68,Africa,2021-10-22
U00299,42,Female,PhD,Unemployed,Engineer,4523.9,2929.63,268572.12,No,None,0.0,0,0.0,0.0,0.0,431,4.95,Africa,2025-04-26
U00300,56,Female,Master,Employed,Unemployed,1489.78,1210.93,31043.9,No,None,0.0,0,0.0,0.0,0.0,536,1.74,Europe,2023-10-01
